material_id,formula,cif_path,pbe_bandgap,hse_bandgap,gap_type,correction,formation_energy,total_energy,spacegroup
JVASP-16423,BaAgSb,FAILED_JVASP-16423.cif,0.0,0.0,mBJ,0.0,-0.40042,,P6_3/mmc
JVASP-17553,MgInNi2,FAILED_JVASP-17553.cif,0.0,0.0,mBJ,0.0,-0.21745,,Fm-3m
JVASP-29646,MgCl2,FAILED_JVASP-29646.cif,5.066,7.514,mBJ,2.448,-1.87597,,P-4m2
JVASP-34080,Te3Mo2S,FAILED_JVASP-34080.cif,0.266,0.43,mBJ,0.164,-0.37044,,P3m1
JVASP-16784,TiIr,FAILED_JVASP-16784.cif,0.0,0.0,mBJ,0.0,-0.81065,,Pm-3m
JVASP-9170,P4S5,FAILED_JVASP-9170.cif,2.231,3.002,mBJ,0.771,-0.17461,,P2_1
JVASP-16823,CrTe4Au,FAILED_JVASP-16823.cif,0.0,0.0,mBJ,0.0,-0.11606,,P2/m
JVASP-59039,TaTeBr9,FAILED_JVASP-59039.cif,1.949,2.44,mBJ,0.491,-0.67292,,P2_1/m
JVASP-54749,BaH4O6,FAILED_JVASP-54749.cif,2.951,4.4,mBJ,1.449,-0.97092,,P1
JVASP-19255,Mg2Mo3O8,FAILED_JVASP-19255.cif,1.714,1.984,mBJ,0.27,-2.46164,,P6_3mc
JVASP-17715,TiCoSn,FAILED_JVASP-17715.cif,0.0,0.0,mBJ,0.0,0.26595,,F-43m
JVASP-38661,Ni3Sb,FAILED_JVASP-38661.cif,0.0,0.0,mBJ,0.0,-0.09103,,P6_3/mmc
JVASP-38155,Rb2MgH4,FAILED_JVASP-38155.cif,3.14,5.743,mBJ,2.603,-0.22789,,Cmcm
JVASP-19645,SrPd5,FAILED_JVASP-19645.cif,0.0,0.0,mBJ,0.0,-0.40492,,P6/mmm
JVASP-15896,Sc3TlB,FAILED_JVASP-15896.cif,0.0,0.0,mBJ,0.0,-0.38962,,Pm-3m
JVASP-22891,K2ErF5,FAILED_JVASP-22891.cif,7.256,10.401,mBJ,3.145,-3.71152,,Pnma
JVASP-16635,ZnNi3Sb2,FAILED_JVASP-16635.cif,0.0,0.0,mBJ,0.0,-0.0298,,P-3m1
JVASP-16412,VSi2,FAILED_JVASP-16412.cif,0.0,0.0,mBJ,0.0,-0.33187,,P6_422
JVASP-57650,MnS2,FAILED_JVASP-57650.cif,0.0,0.0,mBJ,0.0,-0.47007,,Pa-3
JVASP-17554,PuSb,FAILED_JVASP-17554.cif,0.0,0.0,mBJ,0.0,-0.76227,,P4/mmm
JVASP-597,TaTe2,FAILED_JVASP-597.cif,0.0,0.0,mBJ,0.0,-0.34828,,C2/m
JVASP-57133,LiPr2C2N4F3,FAILED_JVASP-57133.cif,3.734,4.858,mBJ,1.124,-2.01667,,C2/c
JVASP-24954,Nb2Tl5S4Br9,FAILED_JVASP-24954.cif,1.62,1.95,mBJ,0.33,-0.89683,,Immm
JVASP-16838,DySi2,FAILED_JVASP-16838.cif,0.0,0.0,mBJ,0.0,-0.48353,,I4_1/amd
JVASP-41962,Ba2Ga2O5,FAILED_JVASP-41962.cif,0.023,2.098,mBJ,2.075,-2.36546,,P4/mmm
JVASP-26329,SmBi2ClO4,FAILED_JVASP-26329.cif,1.279,2.77,mBJ,1.491,-2.18104,,P4/mmm
JVASP-26802,AgBiSCl2,FAILED_JVASP-26802.cif,1.093,1.573,mBJ,0.48,-0.66813,,Cmcm
JVASP-17663,SmIn,FAILED_JVASP-17663.cif,0.0,0.0,mBJ,0.0,-0.50546,,Pm-3m
JVASP-38127,Ca6Sn2NF,FAILED_JVASP-38127.cif,0.147,0.356,mBJ,0.209,-1.43326,,Fm-3m
JVASP-41065,Ho2CoOs,FAILED_JVASP-41065.cif,0.0,0.0,mBJ,0.0,-0.2686,,Fm-3m
JVASP-9374,ZnGeN2,FAILED_JVASP-9374.cif,1.866,2.913,mBJ,1.047,-0.28171,,Pna2_1
JVASP-19750,DyMg3,FAILED_JVASP-19750.cif,0.0,0.0,mBJ,0.0,-0.06698,,Fm-3m
JVASP-57107,U2AuF11,FAILED_JVASP-57107.cif,0.0,0.0,mBJ,0.0,-3.09175,,I4/mcm
JVASP-17613,TiGaCo2,FAILED_JVASP-17613.cif,0.0,0.0,mBJ,0.0,-0.52414,,Fm-3m
JVASP-16794,U2TeO2,FAILED_JVASP-16794.cif,0.0,0.0,mBJ,0.0,-2.38808,,I4/mmm
JVASP-44586,Mn3CoO8,FAILED_JVASP-44586.cif,0.0,0.0,mBJ,0.0,-1.58412,,P6_3mc
JVASP-10010,Ca2As2O7,FAILED_JVASP-10010.cif,3.548,5.225,mBJ,1.677,-2.19066,,C2/m
JVASP-25238,C,FAILED_JVASP-25238.cif,4.796,5.323,mBJ,0.527,0.1101,,R-3m
JVASP-19704,NbF4,FAILED_JVASP-19704.cif,0.0,4.004,mBJ,4.004,-2.96908,,I4/mmm
JVASP-56740,TbInAu2,FAILED_JVASP-56740.cif,0.0,0.0,mBJ,0.0,-0.74928,,Fm-3m
JVASP-12471,CuBiS2,FAILED_JVASP-12471.cif,0.55,0.878,mBJ,0.328,-0.34886,,Pnma
JVASP-56629,VAgO3,FAILED_JVASP-56629.cif,1.278,1.424,mBJ,0.146,-1.80469,,Cm
JVASP-30677,MgSn2O5,FAILED_JVASP-30677.cif,1.599,3.298,mBJ,1.699,-1.98026,,P2_1/m
JVASP-16802,Yb2SO2,FAILED_JVASP-16802.cif,0.0,0.0,mBJ,0.0,-2.31649,,P-3m1
JVASP-19639,Lu2In,FAILED_JVASP-19639.cif,0.0,0.0,mBJ,0.0,-0.33491,,P6_3/mmc
JVASP-11390,Rb2As3,FAILED_JVASP-11390.cif,0.469,0.792,mBJ,0.323,-0.47057,,Fmmm
JVASP-15897,SmB2,FAILED_JVASP-15897.cif,0.0,0.0,mBJ,0.0,-0.44005,,P6/mmm
JVASP-38128,K2BrCl6F,FAILED_JVASP-38128.cif,1.028,1.228,mBJ,0.2,-0.83896,,Fm-3m
JVASP-53460,TaAlO4,FAILED_JVASP-53460.cif,1.879,3.162,mBJ,1.283,-3.13062,,Cmmm
JVASP-49246,Cd2Sb2O7,FAILED_JVASP-49246.cif,0.742,2.051,mBJ,1.309,-1.45767,,Imma
JVASP-26807,DyTiClO3,FAILED_JVASP-26807.cif,3.176,3.636,mBJ,0.46,-3.2973,,C2/m
JVASP-17472,NiAgO2,FAILED_JVASP-17472.cif,0.0,0.0,mBJ,0.0,-0.72003,,P6_3/mmc
JVASP-4373,UHg2,FAILED_JVASP-4373.cif,0.0,0.0,mBJ,0.0,0.26597,,P6/mmm
JVASP-17577,FeAg2SnS4,FAILED_JVASP-17577.cif,0.0,0.0,mBJ,0.0,-0.27887,,I-42m
JVASP-14755,TaSi2,FAILED_JVASP-14755.cif,0.0,0.0,mBJ,0.0,-0.33846,,P6_222
JVASP-16636,ZnNiSb,FAILED_JVASP-16636.cif,0.0,0.0,mBJ,0.0,-0.20877,,F-43m
JVASP-17297,Hf6NiSb2,FAILED_JVASP-17297.cif,0.0,0.0,mBJ,0.0,-0.47013,,P-62m
JVASP-57709,SrMo6S8,FAILED_JVASP-57709.cif,0.0,0.0,mBJ,0.0,-1.00035,,R-3
JVASP-26331,DyBi2IO4,FAILED_JVASP-26331.cif,1.522,2.72,mBJ,1.198,-2.09963,,P4/mmm
JVASP-56679,VO2,FAILED_JVASP-56679.cif,0.79,0.965,mBJ,0.175,-2.12361,,P2/m
JVASP-17425,UAlNi4,FAILED_JVASP-17425.cif,0.0,0.0,mBJ,0.0,-0.35897,,F-43m
JVASP-16734,LuSi2Ni2,FAILED_JVASP-16734.cif,0.0,0.0,mBJ,0.0,-0.79489,,I4/mmm
JVASP-17301,Sr2Sb,FAILED_JVASP-17301.cif,0.0,0.0,mBJ,0.0,-0.95302,,I4/mmm
JVASP-4945,USi,FAILED_JVASP-4945.cif,0.0,0.0,mBJ,0.0,-0.14322,,Pnma
JVASP-19705,FeNi3,FAILED_JVASP-19705.cif,0.0,0.0,mBJ,0.0,-0.07722,,Pm-3m
JVASP-10011,Ho2CdS4,FAILED_JVASP-10011.cif,1.094,2.194,mBJ,1.1,-1.79233,,Fd-3m
JVASP-17481,MnCu2SnS4,FAILED_JVASP-17481.cif,0.0,0.0,mBJ,0.0,-0.44752,,I-42m
JVASP-57108,Nd3Si2S8I,FAILED_JVASP-57108.cif,2.584,3.256,mBJ,0.672,-1.56543,,C2/c
JVASP-24417,ScTaO4,FAILED_JVASP-24417.cif,4.069,5.065,mBJ,0.996,-3.43174,,P2/c
JVASP-40474,NaTlO,FAILED_JVASP-40474.cif,0.58,0.971,mBJ,0.391,-1.02635,,Pm
JVASP-16803,MnAu,FAILED_JVASP-16803.cif,0.0,0.0,mBJ,0.0,0.08017,,Pm-3m
JVASP-31796,WSe2,FAILED_JVASP-31796.cif,1.045,1.435,mBJ,0.39,-0.5444,,P6_3/mmc
JVASP-12473,PbBrCl,FAILED_JVASP-12473.cif,3.551,4.459,mBJ,0.908,-1.10907,,Pnma
JVASP-36814,MgAuO2,FAILED_JVASP-36814.cif,0.0,0.0,mBJ,0.0,-1.54406,,Cmmm
JVASP-17302,ZnRhF6,FAILED_JVASP-17302.cif,0.0,0.0,mBJ,0.0,-1.91018,,R-3
JVASP-31243,K2NaTiOF5,FAILED_JVASP-31243.cif,3.924,4.289,mBJ,0.365,-3.23442,,I4mm
JVASP-19618,PrAl2,FAILED_JVASP-19618.cif,0.0,0.0,mBJ,0.0,-0.51494,,Fd-3m
JVASP-49247,KSbO3,FAILED_JVASP-49247.cif,1.306,2.432,mBJ,1.126,-1.72904,,Fd-3m
JVASP-11392,Na3AuS2,FAILED_JVASP-11392.cif,2.436,3.848,mBJ,1.412,-1.00699,,R-3c
JVASP-24425,Rb2LiVS4,FAILED_JVASP-24425.cif,1.493,1.812,mBJ,0.319,-1.32779,,Fddd
JVASP-16785,MoRh,FAILED_JVASP-16785.cif,0.0,0.0,mBJ,0.0,-0.21015,,Pmma
JVASP-44544,LuBiO3,FAILED_JVASP-44544.cif,2.498,3.957,mBJ,1.459,-2.60962,,R-3
JVASP-19717,NbNi3,FAILED_JVASP-19717.cif,0.0,0.0,mBJ,0.0,-0.31074,,Pmmn
JVASP-16825,PuNi,FAILED_JVASP-16825.cif,0.0,0.0,mBJ,0.0,0.07016,,Cmcm
JVASP-17326,Ti3PO2,FAILED_JVASP-17326.cif,0.0,0.0,mBJ,0.0,-1.96386,,P-3m1
JVASP-19640,VRh,FAILED_JVASP-19640.cif,0.0,0.0,mBJ,0.0,-0.36882,,P4/mmm
JVASP-9375,P2Pd3S8,FAILED_JVASP-9375.cif,1.537,1.573,mBJ,0.036,-0.32429,,P-3m1
JVASP-15898,Ta3B4,FAILED_JVASP-15898.cif,0.0,0.0,mBJ,0.0,-0.71792,,Immm
JVASP-57529,KHg2SCl3O3,FAILED_JVASP-57529.cif,2.655,3.615,mBJ,0.96,-1.05504,,Cmc2_1
JVASP-16850,SmCuSn,FAILED_JVASP-16850.cif,0.0,0.0,mBJ,0.0,-0.62247,,P6_3mc
JVASP-24241,KLi3PbO4,FAILED_JVASP-24241.cif,1.556,2.683,mBJ,1.127,-1.72697,,P-1
JVASP-12747,NaAg3O2,FAILED_JVASP-12747.cif,0.792,1.347,mBJ,0.555,-0.59706,,Ibam
JVASP-19779,SmO,FAILED_JVASP-19779.cif,0.0,3.03,mBJ,3.03,-3.00227,,Fm-3m
JVASP-21387,K2NaAlF6,FAILED_JVASP-21387.cif,7.49,10.895,mBJ,3.405,-3.40957,,Fm-3m
JVASP-20541,CuSe2,FAILED_JVASP-20541.cif,0.0,0.0,mBJ,0.0,-0.10697,,Pnnm
JVASP-57109,K2Ge2PbS6,FAILED_JVASP-57109.cif,2.041,2.853,mBJ,0.812,-0.81282,,C2/c
JVASP-35194,ZnGeO3,FAILED_JVASP-35194.cif,1.563,2.931,mBJ,1.368,-1.63968,,R3c
JVASP-26811,Na2BHO3,FAILED_JVASP-26811.cif,4.159,7.149,mBJ,2.99,-2.02378,,Pnma
JVASP-10262,NbBO4,FAILED_JVASP-10262.cif,2.567,3.013,mBJ,0.446,-2.70043,,I4_1/amd
JVASP-31183,KBH4,FAILED_JVASP-31183.cif,6.08,8.522,mBJ,2.442,-0.44749,,P4_2/nmc
JVASP-19612,CdSe,FAILED_JVASP-19612.cif,0.0,0.782,mBJ,0.782,-0.50448,,Fm-3m
JVASP-55197,TiNiSb,FAILED_JVASP-55197.cif,0.0,0.0,mBJ,0.0,-0.06083,,F-43m
JVASP-53404,In5CuS8,FAILED_JVASP-53404.cif,0.0,0.586,mBJ,0.586,-0.60164,,F-43m
JVASP-53461,Ba3Bi2F12,FAILED_JVASP-53461.cif,5.19,6.897,mBJ,1.707,-3.33319,,P1
JVASP-54751,HIO3,FAILED_JVASP-54751.cif,3.099,4.307,mBJ,1.208,-0.52427,,P2_12_12_1
JVASP-19359,Zn2AgSbO6,FAILED_JVASP-19359.cif,0.104,0.105,mBJ,0.001,-1.10114,,P2_1/m
JVASP-19718,NdSe,FAILED_JVASP-19718.cif,0.0,1.392,mBJ,1.392,-1.90302,,Fm-3m
JVASP-16804,MnAu,FAILED_JVASP-16804.cif,0.0,0.0,mBJ,0.0,0.07991,,P4/mmm
JVASP-11393,K3AuSe2,FAILED_JVASP-11393.cif,2.189,3.543,mBJ,1.354,-1.04455,,R-3c
JVASP-33226,Sn7S2Br10,FAILED_JVASP-33226.cif,1.918,2.419,mBJ,0.501,-0.75182,,P1
JVASP-35945,TaO3,FAILED_JVASP-35945.cif,0.0,0.0,mBJ,0.0,-2.40614,,Pm-3m
JVASP-15899,TiB,FAILED_JVASP-15899.cif,0.0,0.0,mBJ,0.0,0.62688,,F-43m
JVASP-38173,Rb2H2C2O5,FAILED_JVASP-38173.cif,3.431,4.65,mBJ,1.219,-1.48649,,C2/c
JVASP-17383,CaGe2Rh2,FAILED_JVASP-17383.cif,0.0,0.0,mBJ,0.0,-0.8057,,I4/mmm
JVASP-17591,NpSb,FAILED_JVASP-17591.cif,0.0,0.0,mBJ,0.0,-0.38102,,P4/mmm
JVASP-16671,BaAg,FAILED_JVASP-16671.cif,0.0,0.0,mBJ,0.0,-0.34339,,Pnma
JVASP-44547,KSnPCO7,FAILED_JVASP-44547.cif,3.202,4.684,mBJ,1.482,-1.9271,,P2_1
JVASP-19780,Si2W,FAILED_JVASP-19780.cif,0.0,0.0,mBJ,0.0,-0.18617,,I4/mmm
JVASP-30883,Zr2Ga3,FAILED_JVASP-30883.cif,0.0,0.0,mBJ,0.0,-0.59267,,Fdd2
JVASP-17427,Al2Pd,FAILED_JVASP-17427.cif,0.0,0.0,mBJ,0.0,-0.65996,,Fm-3m
JVASP-57712,CaSO4,FAILED_JVASP-57712.cif,5.833,8.738,mBJ,2.905,-2.2998,,P6_222
JVASP-16868,Hf5Te4,FAILED_JVASP-16868.cif,0.0,0.0,mBJ,0.0,-0.62219,,I4/m
JVASP-16851,NdAl,FAILED_JVASP-16851.cif,0.0,0.0,mBJ,0.0,-0.38867,,Pm-3m
JVASP-17407,UGe2,FAILED_JVASP-17407.cif,0.0,0.0,mBJ,0.0,-0.18657,,Cmcm
JVASP-16735,LuSi2Os2,FAILED_JVASP-16735.cif,0.0,0.0,mBJ,0.0,-0.66215,,I4/mmm
JVASP-17384,CaZnGe,FAILED_JVASP-17384.cif,0.0,0.0,mBJ,0.0,-0.60314,,P6_3/mmc
JVASP-10019,SrGa2Te4,FAILED_JVASP-10019.cif,0.32,0.922,mBJ,0.602,-0.75714,,Cccm
JVASP-54940,BaCr2As2,FAILED_JVASP-54940.cif,0.0,0.0,mBJ,0.0,-0.46708,,I4/mmm
JVASP-31299,AsHPbO4,FAILED_JVASP-31299.cif,3.054,7.59,mBJ,4.536,-1.29878,,P2/c
JVASP-17303,CdRhF6,FAILED_JVASP-17303.cif,0.0,0.0,mBJ,0.0,-1.86096,,R-3
JVASP-54542,BaAl2O4,FAILED_JVASP-54542.cif,4.056,6.59,mBJ,2.534,-3.30684,,P6_322
JVASP-16840,Hf2Al,FAILED_JVASP-16840.cif,0.0,0.0,mBJ,0.0,-0.25456,,I4/mcm
JVASP-17528,Pr2In,FAILED_JVASP-17528.cif,0.0,0.0,mBJ,0.0,-0.35407,,P6_3/mmc
JVASP-44592,Li2TiCo3O8,FAILED_JVASP-44592.cif,0.0,0.0,mBJ,0.0,-1.89498,,P6_3mc
JVASP-16299,Sm3AlN,FAILED_JVASP-16299.cif,0.0,0.0,mBJ,0.0,1.1208,,Pm-3m
JVASP-36816,CdAuO2,FAILED_JVASP-36816.cif,1.033,1.501,mBJ,0.468,-0.68079,,P-1
JVASP-17509,RhO2F6,FAILED_JVASP-17509.cif,0.0,0.708,mBJ,0.708,-1.05592,,P-1
JVASP-16869,CaSi2,FAILED_JVASP-16869.cif,0.0,0.0,mBJ,0.0,-0.31652,,P6/mmm
JVASP-55032,CaCl2,FAILED_JVASP-55032.cif,5.084,6.656,mBJ,1.572,-2.50051,,Pnma
JVASP-37462,Dy3Y,FAILED_JVASP-37462.cif,0.0,0.0,mBJ,0.0,0.01661,,I4/mmm
JVASP-7079,ZnCu2SnSe4,FAILED_JVASP-7079.cif,0.027,0.464,mBJ,0.437,-0.39087,,I-4
JVASP-55203,PuGa,FAILED_JVASP-55203.cif,0.0,0.0,mBJ,0.0,-0.30405,,I4/mmm
JVASP-37603,Sr3CdO4,FAILED_JVASP-37603.cif,0.617,2.729,mBJ,2.112,-2.54519,,Pm-3m
JVASP-16693,SmMgTl,FAILED_JVASP-16693.cif,0.0,0.0,mBJ,0.0,-0.36599,,P-62m
JVASP-40827,HfPtPb,FAILED_JVASP-40827.cif,0.0,0.0,mBJ,0.0,-0.49535,,Cm
JVASP-16673,DyAl,FAILED_JVASP-16673.cif,0.0,0.0,mBJ,0.0,-0.4232,,Pm-3m
JVASP-7109,H5PbCI3N2,FAILED_JVASP-7109.cif,1.805,2.076,mBJ,0.271,-0.33567,,Pmm2
JVASP-35195,RbMgBO3,FAILED_JVASP-35195.cif,4.678,7.261,mBJ,2.583,-2.62675,,P2_13
JVASP-53462,ErCuSe2,FAILED_JVASP-53462.cif,1.233,1.568,mBJ,0.335,-1.24746,,P3m1
JVASP-19706,HoC2,FAILED_JVASP-19706.cif,0.0,0.412,mBJ,0.412,-0.34875,,I4/mmm
JVASP-31301,N2O5,FAILED_JVASP-31301.cif,0.931,1.888,mBJ,0.957,-0.09968,,P6_3/mmc
JVASP-34760,RbClO3,FAILED_JVASP-34760.cif,5.183,6.465,mBJ,1.282,-0.78899,,R3m
JVASP-16762,Al2W,FAILED_JVASP-16762.cif,0.0,0.0,mBJ,0.0,-0.03422,,P6_422
JVASP-17362,DyRh3C,FAILED_JVASP-17362.cif,0.0,0.0,mBJ,0.0,-0.54083,,Pm-3m
JVASP-57731,Sm4Sb3,FAILED_JVASP-57731.cif,0.0,0.0,mBJ,0.0,-1.06548,,I-43d
JVASP-14786,TiSb2,FAILED_JVASP-14786.cif,0.0,0.0,mBJ,0.0,-0.37007,,I4/mcm
JVASP-54941,TiGa2,FAILED_JVASP-54941.cif,0.0,0.0,mBJ,0.0,-0.41036,,I4_1/amd
JVASP-16853,Ni3Pt,FAILED_JVASP-16853.cif,0.0,0.0,mBJ,0.0,-0.06087,,Pm-3m
JVASP-25884,PrB2ClO4,FAILED_JVASP-25884.cif,5.106,6.991,mBJ,1.885,-2.84597,,P-1
JVASP-19781,ErS,FAILED_JVASP-19781.cif,0.0,1.661,mBJ,1.661,-2.10203,,Fm-3m
JVASP-9806,ZnBi2O4,FAILED_JVASP-9806.cif,0.515,1.495,mBJ,0.98,-1.22364,,Fd-3m
JVASP-16806,NaMnTe2,FAILED_JVASP-16806.cif,0.0,0.0,mBJ,0.0,-0.28955,,P3m1
JVASP-7112,H6PbCI3N,FAILED_JVASP-7112.cif,1.805,2.101,mBJ,0.296,-0.35953,,Pm
JVASP-17494,Ni3Pb2Se2,FAILED_JVASP-17494.cif,0.0,0.0,mBJ,0.0,-0.25341,,R-3m
JVASP-16639,Yb3PbO,FAILED_JVASP-16639.cif,0.0,0.031,mBJ,0.031,-1.88831,,Pm-3m
JVASP-55074,Ba2Li3TaN4,FAILED_JVASP-55074.cif,2.487,3.144,mBJ,0.657,-1.03241,,C2/c
JVASP-57447,SiO2,FAILED_JVASP-57447.cif,5.832,6.609,mBJ,0.777,-2.72327,,C2/c
JVASP-16713,MnAl,FAILED_JVASP-16713.cif,0.0,0.0,mBJ,0.0,-0.18669,,Pm-3m
JVASP-14787,NdCo5,FAILED_JVASP-14787.cif,0.0,0.0,mBJ,0.0,-0.05693,,P6/mmm
JVASP-38158,HgF2,FAILED_JVASP-38158.cif,1.377,3.644,mBJ,2.267,-1.34647,,P4_2/mnm
JVASP-52256,Yb4Sb2O,FAILED_JVASP-52256.cif,0.68,1.334,mBJ,0.654,-1.86811,,I4/mmm
JVASP-55508,In2Si2O7,FAILED_JVASP-55508.cif,2.019,3.59,mBJ,1.571,-2.29254,,Fd-3m
JVASP-25181,Ti,FAILED_JVASP-25181.cif,0.0,0.0,mBJ,0.0,0.00939,,P6_3/mmc
JVASP-19619,CdPt,FAILED_JVASP-19619.cif,0.0,0.0,mBJ,0.0,-0.32802,,P4/mmm
JVASP-10264,SbIrS,FAILED_JVASP-10264.cif,1.414,1.619,mBJ,0.205,-0.51305,,P2_13
JVASP-34768,U3Bi4,FAILED_JVASP-34768.cif,0.0,0.0,mBJ,0.0,0.04974,,I-43d
JVASP-7127,H6PbCBr3N,FAILED_JVASP-7127.cif,2.11,2.653,mBJ,0.543,-0.48932,,Pm
JVASP-11078,Ba2HoTaO6,FAILED_JVASP-11078.cif,3.531,4.62,mBJ,1.089,-3.44859,,I4/m
JVASP-16402,TiTeAs,FAILED_JVASP-16402.cif,0.0,0.0,mBJ,0.0,-0.68471,,Immm
JVASP-16715,Ti3As,FAILED_JVASP-16715.cif,0.0,0.0,mBJ,0.0,-0.48886,,Pm-3n
JVASP-7130,H6PbCNCl3,FAILED_JVASP-7130.cif,2.738,3.58,mBJ,0.842,-0.58889,,Pm
JVASP-26103,TbRh3C,FAILED_JVASP-26103.cif,0.0,0.0,mBJ,0.0,-0.52749,,Pm-3m
JVASP-25182,C,FAILED_JVASP-25182.cif,3.764,4.762,mBJ,0.998,0.12945,,P6_3/mmc
JVASP-19691,AlV3,FAILED_JVASP-19691.cif,0.0,0.0,mBJ,0.0,-0.12673,,Pm-3n
JVASP-31310,ErHO2,FAILED_JVASP-31310.cif,4.227,6.297,mBJ,2.07,-2.84924,,P2_1/m
JVASP-54553,LiNbWO6,FAILED_JVASP-54553.cif,2.385,2.882,mBJ,0.497,-2.56841,,P-42_1m
JVASP-16871,HoSi,FAILED_JVASP-16871.cif,0.0,0.0,mBJ,0.0,-0.80413,,Pnma
JVASP-10085,Rb2TiCu2S4,FAILED_JVASP-10085.cif,1.725,1.735,mBJ,0.01,-1.18218,,P4_2/mcm
JVASP-17319,Sr2As,FAILED_JVASP-17319.cif,0.0,0.025,mBJ,0.025,-0.97326,,I4/mmm
JVASP-7136,H5PbCI3N2,FAILED_JVASP-7136.cif,1.804,2.075,mBJ,0.271,-0.33567,,Pmm2
JVASP-56652,Sm3BWO9,FAILED_JVASP-56652.cif,3.288,4.298,mBJ,1.01,-3.29399,,P6_3
JVASP-35197,Na8NO3,FAILED_JVASP-35197.cif,0.0,0.656,mBJ,0.656,-0.95373,,Pm-3m
JVASP-59147,BiBO3,FAILED_JVASP-59147.cif,3.034,4.523,mBJ,1.489,-2.01738,,P2_1/c
JVASP-16716,BaB2Ir2,FAILED_JVASP-16716.cif,0.0,0.0,mBJ,0.0,-0.51423,,I4/mmm
JVASP-57448,Sc2O3,FAILED_JVASP-57448.cif,3.56,4.504,mBJ,0.944,-3.7555,,C2/m
JVASP-7139,HPbI3,FAILED_JVASP-7139.cif,2.235,2.67,mBJ,0.435,-0.27928,,P1
JVASP-53466,NaPrS2,FAILED_JVASP-53466.cif,2.0,2.953,mBJ,0.953,-1.92858,,I4_1/amd
JVASP-38574,NaEr3,FAILED_JVASP-38574.cif,0.0,0.0,mBJ,0.0,0.30085,,Fm-3m
JVASP-33905,TeMoS,FAILED_JVASP-33905.cif,0.876,1.108,mBJ,0.232,-0.56776,,Pbam
JVASP-56696,KVOF4,FAILED_JVASP-56696.cif,3.115,3.552,mBJ,0.437,-2.94964,,P2_1/c
JVASP-16717,TbFe2B2,FAILED_JVASP-16717.cif,0.0,0.0,mBJ,0.0,-0.48627,,I4/mmm
JVASP-27144,K2PdO2,FAILED_JVASP-27144.cif,1.464,1.556,mBJ,0.092,-1.24162,,Immm
JVASP-55099,UAl4,FAILED_JVASP-55099.cif,0.0,0.0,mBJ,0.0,-0.11439,,Imma
JVASP-57258,ZnSiO3,FAILED_JVASP-57258.cif,3.674,5.357,mBJ,1.683,-2.3716,,C2/c
JVASP-58998,RbSnI3,FAILED_JVASP-58998.cif,2.064,2.704,mBJ,0.64,-0.98929,,Pnma
JVASP-53411,Sm2PbSe4,FAILED_JVASP-53411.cif,1.761,2.147,mBJ,0.386,-1.54397,,I-42d
JVASP-57534,Rb3CrF7,FAILED_JVASP-57534.cif,0.0,0.0,mBJ,0.0,-2.8984,,P4/mbm
JVASP-9824,MnZnO2,FAILED_JVASP-9824.cif,0.0,0.0,mBJ,0.0,-1.33457,,P-1
JVASP-57449,KSnS2,FAILED_JVASP-57449.cif,0.0,1.559,mBJ,1.559,-0.84323,,R-3m
JVASP-52257,Li2WS4,FAILED_JVASP-52257.cif,1.738,2.19,mBJ,0.452,-1.0137,,I-42m
JVASP-56724,Ca5WN4O2,FAILED_JVASP-56724.cif,2.371,3.406,mBJ,1.035,-1.97979,,P2_1/m
JVASP-56700,K3VCO8,FAILED_JVASP-56700.cif,2.239,2.769,mBJ,0.53,-1.80749,,Cm
JVASP-59588,YbNiO3,FAILED_JVASP-59588.cif,0.072,0.05,mBJ,-0.022,-2.0632,,Pnma
JVASP-56367,K3Bi,FAILED_JVASP-56367.cif,0.159,1.047,mBJ,0.888,-0.46199,,P6_3/mmc
JVASP-12590,YH3O3,FAILED_JVASP-12590.cif,3.898,6.336,mBJ,2.438,-2.05653,,P6_3/m
JVASP-11082,SrHfO3,FAILED_JVASP-11082.cif,4.096,5.671,mBJ,1.575,-3.66793,,Imma
JVASP-9176,Ga2O3,FAILED_JVASP-9176.cif,2.267,4.048,mBJ,1.781,-2.00158,,C2/m
JVASP-57259,VCdAgO4,FAILED_JVASP-57259.cif,1.962,2.352,mBJ,0.39,-1.68962,,Pnma
JVASP-34888,Zr3GeO8,FAILED_JVASP-34888.cif,4.143,4.748,mBJ,0.605,-3.22548,,I-42m
JVASP-53468,Dy2PbS4,FAILED_JVASP-53468.cif,2.24,2.79,mBJ,0.55,-1.73218,,I-42d
JVASP-59701,SiP2,FAILED_JVASP-59701.cif,0.0,0.0,mBJ,0.0,-0.10563,,Pa-3
JVASP-11084,K2TiO3,FAILED_JVASP-11084.cif,3.459,4.102,mBJ,0.643,-2.6507,,Cmcm
JVASP-57410,KCrF3,FAILED_JVASP-57410.cif,0.0,0.0,mBJ,0.0,-2.66354,,Pm-3m
JVASP-12591,BaH4I2O2,FAILED_JVASP-12591.cif,3.988,5.331,mBJ,1.343,-1.32861,,C2/c
JVASP-16417,Sc6FeSb2,FAILED_JVASP-16417.cif,0.0,0.0,mBJ,0.0,-0.61332,,P-62m
JVASP-29647,Bi2Pb2Se5,FAILED_JVASP-29647.cif,0.493,0.974,mBJ,0.481,-0.4862,,P-3m1
JVASP-59592,Cr2NiO4,FAILED_JVASP-59592.cif,0.0,0.0,mBJ,0.0,-1.76437,,Fd-3m
